http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52224,Barr Engineering and Environmental,45377806,2016/09/01,423 Conseillers techniques - autres,2016/09/01 à 2017/03/31,2017/03/31,"126 000,00 $",Civil Engineering - Highway 93S
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52223,3GA Marine Ltd,45377804,2016/09/01,499 Autres services professionnels non précisés ailleu,2016/09/01 à 2017/02/28,2017/02/28,"20 682,90 $","3GA Marine, GHNCPL16031 Repair & CSI Doc"
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52222,1469210 Alberta Ltd,45377800,2016/09/01,1141 Bois et charbon de bois,2016/09/01 à 2018/03/30,2018/03/30,"105 000,00 $",2016-2017 Wood supply,Le présent marché s’échelonne sur plusieurs années
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52221,MAXXAM ANALYTICS INC.,45377799,2016/08/31,430 Services scientifiques,2016/08/31 à 2016/10/31,2016/10/31,"10 851,75 $",Environmental Laboratory - Various Campgrounds
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52220,Irving Energy Distribution & Market,45377795,2016/09/01,1122 Essence,2016/09/01 à 2016/11/21,2016/11/21,"18 592,83 $",Diesel fuel Type A (P50)
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52219,Heritage Foundation for Terra Nova,45377787,2016/09/01,819 Contrats de services personnels non professionnels,2016/09/01 à 2019/09/01,2019/09/01,"18 400,00 $",Program Planning Activitiy Centre,Le présent marché s’échelonne sur plusieurs années
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52218,Cotton Candy Mississauga Inc.,45377779,2016/07/19,1179 Marchandises et produits divers,2016/07/19 à 2016/09/15,2016/09/15,"21 046,20 $",mechandise for resale (T-shirts/caps)
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52217,"BERNARD & GAUDREAULT, ARPENTEURS-",45377776,2016/08/31,499 Autres services professionnels non précisés ailleu,2016/08/31 à 2016/10/21,2016/10/21,"20 982,94 $",Relevé aérien - Forillon
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52216,Chandler Motor Repair,45377767,2016/08/31,1249 Autres pièces du matériel,2016/08/31 à 2016/09/30,2016/09/30,"13 110,00 $",3 Commercial Dryers
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52215,AIR LABRADOR,45377762,2016/08/31,561 Location d'aéronefs,2016/08/31 à 2016/09/30,2016/09/30,"15 045,05 $","Twin Otter Charter Services August 5, 16"
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52214,Secretariat of the Haida Nation,45377761,2016/08/12,499 Autres services professionnels non précisés ailleu,2016/08/12 à 2016/08/19,2016/08/19,"12 180,00 $","Sec of the Haida Nation, GHNPSL16032 Tow"
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52213,Ketza Construction Corporation,45377760,2016/08/22,601 Génie maritime,2016/08/22 à 2016/10/21,2016/10/21,"75 600,00 $",Atlin Barge Deck SS Klondike replacement
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52212,Services Intégrés Lemay et Associés,45377753,2016/08/31,421 Services d'architecture,2016/08/31 à 2017/03/31,2017/03/31,"67 389,15 $","Design, plan production Migneault Park - Chambly"
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52211,JASPER CONCRETE LTD.,45377750,2016/08/17,"607 Routes principales, chemins et rues",2016/08/17 à 2016/10/31,2016/10/31,"591 213,89 $",Valley 5 Lakes Parking Lot Reconstruction
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52210,1507585 Alberta Ltd,45377749,2016/07/11,634 Bâtiments commerciaux,2016/07/11 à 2017/03/31,2017/03/31,"64 575,00 $",Two Jack Washroom Renovation
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52209,OSKAR CONSTRUCTION LTD.,45377748,2016/08/16,634 Bâtiments commerciaux,2016/08/16 à 2016/11/30,2016/11/30,"455 776,65 $",Museum Foundation Stabilization & Exterior Repair
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52208,Gemtec Limited,45377738,2016/08/31,423 Conseillers techniques - autres,2016/08/31 à 2019/01/31,2019/01/31,"129 278,40 $",Point Wolfe Campground Civil Enginerring,Le présent marché s’échelonne sur plusieurs années
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52207,GROUPE REGIS COTE INC,45377736,2016/08/23,421 Services d'architecture,2016/08/23 à 2016/12/09,2016/12/09,"19 315,80 $",Plans et devis - Abris de cour à bois
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52206,Fire Stop Enterprises Ltd.,45377734,2016/08/30,499 Autres services professionnels non précisés ailleu,2016/08/30 à 2018/03/31,2018/03/31,"43 647,10 $",Fire Alarm/Smoke Detector Inspections,Le présent marché s’échelonne sur plusieurs années
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52205,SUPREMEX INC.,45377729,2016/08/30,"1143 Matière imprimée, incluant livres, journaux, image",2016/08/30 à 2016/09/07,2016/09/07,"10 375,26 $",Self Registration Envelopes & Shipping
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52204,Bighorn Helicopters Inc.,45377712,2016/08/24,561 Location d'aéronefs,2016/08/24 à 2016/08/24,2016/08/24,"11 220,72 $",HELICOPTER JED
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52203,Traytown Builders Ltd.,45377710,2016/09/06,645 Autres bâtiments,2016/09/06 à 2016/09/30,2016/09/30,"14 145,00 $",Repair and maintenance of cabin
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52202,General Motors of Canada Company,45377703,2016/08/30,1261 Véhicules automobiles de route,2016/08/30 à 2016/09/30,2016/09/30,"29 002,58 $",Chevrolet Silverado Base Model: CK 15543
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52201,NISSAN CANADA INC.,45377701,2016/08/30,1261 Véhicules automobiles de route,2016/08/30 à 2016/09/30,2016/09/30,"26 201,60 $",White Nissan Rougue Base Model Y6BG16
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52200,QMR Staffing Solutions Inc.,45377696,2016/09/12,401 Services de comptabilité et de vérification,2016/09/12 à 2017/03/10,2017/03/10,"97 728,75 $",Accounting and audit services
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52199,Bayleaf Software Inc.,45377688,2016/08/23,473 Experts-conseils en TI et en télécommunications,2016/08/23 à 2017/03/31,2017/03/31,"137 025,00 $",Web Renewal Project 24/08/16 to 31/03/17
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52198,Cruickshank Construction Limited,45377680,2016/08/30,628 Autres travaux de génie,2016/08/30 à 2017/05/17,2017/05/17,"4 626 587,82 $",Kingston Mills bridges construction and rehabilitation,"4 625 966,32 $","621,50 $",Le présent marché comprend une ou plusieurs modification(s)
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52197,XEROX CANADA LTD.,45377658,2016/09/16,"533 Location de machinerie, de mobilier et d'installat",2016/09/16 à 2021/09/15,2021/09/15,"10 451,50 $",Monthly Rental FY2016-17,Le présent marché s’échelonne sur plusieurs années
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52196,KROMAR PRINTING LTD.,45377657,2016/09/07,321 Services d'imprimerie,2016/09/07 à 2016/09/22,2016/09/22,"11 550,00 $",Print Visitor Guides
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52195,AECOM CANADA LTD,45377645,2016/08/29,423 Conseillers techniques - autres,2016/08/29 à 2016/11/30,2016/11/30,"96 197,85 $",Category 4-6 Highway Design
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52194,West Coast Helicopters,45377639,2016/08/29,561 Location d'aéronefs,2016/08/29 à 2016/12/31,2016/12/31,"60 480,00 $",Air charter services -Sept 26-29 350B
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52193,May Veevee,45377636,2016/09/01,811 Nettoyage d'immeubles à contrat,2016/09/01 à 2018/08/31,2018/08/31,"11 151,00 $",Janitorial Services (16-5185),Le présent marché s’échelonne sur plusieurs années
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52192,Air Nunavut Ltd,45377635,2016/08/23,561 Location d'aéronefs,2016/08/23 à 2016/09/05,2016/09/05,"12 546,45 $",Passenger and Luggage Flight Sept 5 2016
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52191,SNC-Lavalin Inc.,45377629,2016/08/29,423 Conseillers techniques - autres,2016/08/29 à 2019/03/31,2019/03/31,"94 350,22 $",Civ Eng 6 Rampes de mises a l'eau Phase 1,Le présent marché s’échelonne sur plusieurs années
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52190,Fawcett File and Storage System Inc,45377615,2016/08/29,1231 Mobilier et ameublement du bureau incluant des piè,2016/08/29 à 2017/02/15,2017/02/15,"14 538,58 $",3 Metal Cabinets w/desiccant drawers
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52189,Alpine Helicopters Inc.,45377612,2016/07/23,561 Location d'aéronefs,2016/07/23 à 2017/03/31,2017/03/31,"14 341,69 $",Air Charter Services
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52188,Alpine Helicopters Inc.,45377609,2016/07/21,561 Location d'aéronefs,2016/07/21 à 2017/03/31,2017/03/31,"10 164,00 $",Air Charter Services
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52187,LLOYD MORRIS TRUCKING,45377604,2016/08/20,1141 Bois et charbon de bois,2016/08/20 à 2016/08/20,2016/08/20,"18 816,00 $",Prepared Firewood to Wapiti Campground
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52186,General Motors of Canada Company,45377582,2016/08/22,1261 Véhicules automobiles de route,2016/08/22 à 2016/12/31,2016/12/31,"30 512,95 $",Q11 Chev Silverado 2017 (4x4) VE
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52185,Polaris Industries Ltd.,45377573,2016/08/26,1264 Véhicules divers,2016/08/26 à 2016/09/30,2016/09/30,"12 206,10 $",Terra Nova NP-Polaris Sportsman 850 ATV
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52184,Hewitt Rentals Inc.,45377572,2016/09/06,"533 Location de machinerie, de mobilier et d'installat",2016/09/06 à 2016/11/05,2016/11/05,"10 580,00 $","Monthly Rental of 66"" Roller"
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52183,Hurst Construction Management Inc.,45377554,2016/08/22,"607 Routes principales, chemins et rues",2016/08/22 à 2017/10/31,2017/10/31,"5 384 233,75 $",Parking Lot & Utilities,"5 378 044,00 $","6 189,75 $",Le présent marché comprend une ou plusieurs modification(s),Le présent marché s’échelonne sur plusieurs années
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52182,REGIONAL CRANE RENTALS,45377549,2016/08/25,"533 Location de machinerie, de mobilier et d'installat",2016/08/25 à 2016/09/25,2016/09/25,"13 000,65 $",90 Ton crane rental (8)
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52181,Samuel & Son Company Limited,45377527,2016/08/25,1160 Métaux ferreux,2016/08/25 à 2016/09/25,2016/09/25,"42 383,37 $",6000 ft Hr Hollow Structural Tube,"42 386,53 $","-3,16 $",Le présent marché comprend une ou plusieurs modification(s)
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52180,Haul-All Equipment Ltd,45377525,2016/08/25,1179 Marchandises et produits divers,2016/08/25 à 2016/10/31,2016/10/31,"12 826,80 $",HYD-A-WAY 4 CU YD WASTE CONTAINER
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52179,EECOL ELECTRIC,45377524,2016/08/25,"1242 Matériel d'éclairage électrique, de contrôle et de",2016/08/25 à 2016/09/15,2016/09/15,"14 392,32 $",Outdoor Electrical Components
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52178,Birt & MacKay Construction,45377523,2016/08/29,"533 Location de machinerie, de mobilier et d'installat",2016/08/29 à 2016/09/30,2016/09/30,"24 834,90 $",dig\remove lines Brackley Day use Sep 16
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52177,ASSOCIATED ENGINEERING ALBERTA LTD,45377515,2016/08/25,"420 Services techniques, non spécifiés ailleurs",2016/08/25 à 2016/10/09,2016/10/09,"68 250,00 $",Maintenance facility/compound infrastructure assessment & parking condition review
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52176,HYUNDAI AUTO CANADA,45377507,2016/08/25,1261 Véhicules automobiles de route,2016/08/25 à 2017/03/31,2017/03/31,"28 143,58 $",Hyundai Santa Fe XL
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52175,NISSAN CANADA INC.,45377504,2016/08/25,1261 Véhicules automobiles de route,2016/08/25 à 2017/03/31,2017/03/31,"22 969,51 $",Nissan NV200 SV
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52174,Coteau Books,45377482,2016/07/29,311 Services d'édition,2016/07/29 à 2017/07/15,2017/07/15,"35 280,00 $","Book Publication, Promotion and Distribution",Le présent marché s’échelonne sur plusieurs années
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52173,Alpine Helicopters Inc.,45377479,2016/07/22,561 Location d'aéronefs,2016/07/22 à 2017/03/31,2017/03/31,"10 799,25 $",Air Charter Services
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52172,PETERS CONSTRUCTION LIMITED,45377472,2016/07/13,"533 Location de machinerie, de mobilier et d'installat",2016/07/13 à 2018/06/30,2018/06/30,"11 155,00 $",Tantum truck rental,Le présent marché s’échelonne sur plusieurs années
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52171,Zutphen Contractor Inc.,45377468,2016/09/09,"1121 Sel, soufre, minerais, terres et pierres",2016/09/09 à 2016/09/19,2016/09/19,"24 955,00 $",Type 2 Gravel
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52170,MMM Group Limited,45377466,2016/08/24,"420 Services techniques, non spécifiés ailleurs",2016/08/24 à 2017/02/27,2017/02/27,"160 912,26 $",Fort Malden Compound Upgrades
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52169,Ironclad Earthworks Ltd.,45377463,2016/08/09,634 Bâtiments commerciaux,2016/08/09 à 2016/11/30,2016/11/30,"288 225,49 $",Cottage Foundation
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52168,LSS Construction Limited,45377460,2016/08/24,819 Contrats de services personnels non professionnels,2016/08/24 à 2016/09/15,2016/09/15,"13 685,00 $",Intersection Painting for GMNP 2016
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52167,All Peace Petroleum Ltd.,45377454,2016/08/24,499 Autres services professionnels non précisés ailleu,2016/08/24 à 2016/09/30,2016/09/30,"18 900,00 $",Decommissioning and Disposal of Fuel Storage Tanks
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52166,RAPID POWER SPORTS,45377453,2016/08/24,1264 Véhicules divers,2016/08/24 à 2016/08/28,2016/08/28,"17 715,29 $",2016 Kawasaki Mule ATV
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52165,BLUEWAVE ENERGY,45377451,2016/08/24,"1128 Autres combustibles minéraux, huiles minérales et",2016/08/24 à 2016/08/31,2016/08/31,"17 410,58 $",FUEL - LL COMPOUND - ETHANOL GAS
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52164,ENSEIGNES PATTISON SIGN GROUP,45377423,2016/08/15,1179 Marchandises et produits divers,2016/08/15 à 2017/03/31,2017/03/31,"55 660,60 $","SINGLE-SIDED EXTERIOR SIGN MEASURING 914MM HIGH X 1583MM WIDE, POWDER COATED"
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52163,WILCO CONTRACTORS SOUTHWEST INC,45377422,2016/08/15,628 Autres travaux de génie,2016/08/15 à 2016/10/31,2016/10/31,"2 068 117,59 $",Wilco 16-5138 Fencing BNP,"1 717 017,75 $","351 099,84 $",Le présent marché comprend une ou plusieurs modification(s)
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52162,GREAT SLAVE HELICOPTERS LTD.,45377421,2016/08/31,561 Location d'aéronefs,2016/08/31 à 2016/09/03,2016/09/03,"37 800,00 $",Helicopter Charter Gjoa Haven-Erebus
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52161,Keewatin Air,45377414,2016/08/29,561 Location d'aéronefs,2016/08/29 à 2016/09/02,2016/09/02,"27 168,69 $","Charter, Iqaluit - Gjoa Haven"
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52160,Southern Alberta Youth Camp Society,45377412,2016/09/07,514 Location d'autres bâtiments,2016/09/07 à 2016/10/14,2016/10/14,"70 119,00 $",Camp Accommodation
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52159,KGS GROUP CONSULTING ENGINEERS,45377410,2016/08/23,423 Conseillers techniques - autres,2016/08/23 à 2019/06/30,2019/06/30,"166 526,97 $",Engineering Red Pine Lake Dam FY16-17,Le présent marché s’échelonne sur plusieurs années
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52158,Alpine Helicopters Inc.,45377398,2016/07/17,561 Location d'aéronefs,2016/07/17 à 2017/03/31,2017/03/31,"10 164,00 $",Air Charter Services
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52157,M&C Hydraulic Incorporated,45377386,2016/08/23,1249 Autres pièces du matériel,2016/08/23 à 2016/09/23,2016/09/23,"11 944,44 $",432 Garlock Style Vee set
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52156,International Mountain Bicycling,45377385,2016/08/16,446 Conseillers en formation,2016/08/16 à 2017/03/31,2017/03/31,"16 882,46 $",8-DAY ADVANCED TRAIL TRAINING
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52155,G Tech Earth Sciences Corp,45377372,2016/08/22,423 Conseillers techniques - autres,2016/08/22 à 2016/11/30,2016/11/30,"16 485,00 $",Townsite Campground Washrooms
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52154,Granite Energy Corp,45377371,2016/08/11,423 Conseillers techniques - autres,2016/08/11 à 2016/10/31,2016/10/31,"1 360 144,04 $",Protection Mnt Camp Rehabilitation
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52153,LLOYD MORRIS TRUCKING,45377370,2016/08/13,1141 Bois et charbon de bois,2016/08/13 à 2016/08/13,2016/08/13,"15 288,00 $",Prepared Firewood to Wapiti Campground
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52152,Khanatek Technologies Inc.,45377360,2016/08/22,"420 Services techniques, non spécifiés ailleurs",2016/08/22 à 2017/03/31,2017/03/31,"37 599,66 $",Security System Design
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52151,Ross and Anglin Ltée,45377351,2016/08/22,646 Bâtiments résidentiels,2016/08/22 à 2016/10/28,2016/10/28,"222 355,90 $",Réfection du Blockhauss FCDL
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52150,Patrick Gormley,45377340,2016/08/22,634 Bâtiments commerciaux,2016/08/22 à 2016/09/03,2016/09/03,"15 750,00 $",Bennett Cookhouse Electrical System
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52149,ATLANTRUCK ENTERPRISES LTD,45377332,2016/08/23,540 Location de véhicules automobiles et d'autres véhi,2016/08/23 à 2016/10/21,2016/10/21,"17 247,70 $",320 CL CAT EXCAVATOR WITH GRAVEL/DITCHING,Le présent marché s’échelonne sur plusieurs années
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52148,Codan Radio Communications,45377331,2016/08/22,1289 Equipement de communication/réseau,2016/08/22 à 2016/08/30,2016/08/30,"33 393,14 $",MT-4E Repeater WB Raven (Fire)
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52147,Codan Radio Communications,45377328,2016/08/22,1289 Equipement de communication/réseau,2016/08/22 à 2016/09/30,2016/09/30,"25 981,07 $",MT-4E Repeater EB Caribou (Fire)
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52146,Codan Radio Communications,45377327,2016/08/22,1289 Equipement de communication/réseau,2016/08/22 à 2016/09/30,2016/09/30,"25 981,07 $",MT-4E Repeater WB Birch(Fire)
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52145,Codan Radio Communications,45377325,2016/08/22,1289 Equipement de communication/réseau,2016/08/22 à 2016/09/30,2016/09/30,"33 393,14 $",MT-4E Repeater WB Labutte(Fire)
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52144,Codan Radio Communications,45377324,2016/08/22,1289 Equipement de communication/réseau,2016/08/22 à 2016/10/14,2016/10/14,"33 270,75 $",MT-4E Repeater WB Garden River (Fire)
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52143,Tetra Tech QE Inc,45377317,2016/08/22,423 Conseillers techniques - autres,2016/08/22 à 2017/03/31,2017/03/31,"73 979,52 $",Plans et devis pompes moteur 1401 - CCRL,"12 357,93 $","61 621,59 $",Le présent marché comprend une ou plusieurs modification(s)
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52142,CANADIAN TODS LIMITED,45377315,2016/08/22,301 Services de réclame,2016/08/22 à 2016/08/31,2016/08/31,"20 746,80 $",Highway signage fees for 2016
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52141,UNIVERSAL HELICOPTERS,45377314,2016/08/22,561 Location d'aéronefs,2016/08/22 à 2016/08/28,2016/08/28,"64 766,85 $",Helicopter charter to Torngat Mountains
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52140,COWI North America Ltd.,45377311,2016/08/19,423 Conseillers techniques - autres,2016/08/19 à 2017/03/31,2017/03/31,"117 045,60 $",Engineering Asset Assessments
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52139,HAROLD SUTHERLAND CONSTRUCTION LTD.,45377302,2016/08/19,"607 Routes principales, chemins et rues",2016/08/19 à 2017/01/07,2017/01/07,"1 306 353,35 $",Cyprus Lake Road Recapitalization Phase 2
http://www.pc.gc.ca/apps/pdc/index_F.asp?oqYEAR=2016-2017&oqQUARTER=2&oqCONTRACT_ID=52138,Brooks Asphalt & Aggregate Ltd,45377293,2016/08/12,628 Autres travaux de génie,2016/08/12 à 2016/10/07,2016/10/07,"119 332,50 $",Belly River Camp Culvert 16-5137
